Eco_code,A_org,A_new,A_annual,A_permanent,A_pasture,A_urban,A_ext_forest,A_int_forest,p_annual,p_permanent,p_pasture,p_urban,p_ext_forest,p_int_forest
NA0509,72803276344.40,69837411801.30,0.00,0.00,1035294633.00,0.00,1810975076.43,119594833.67,0.00000000000000000,0.00000000000000000,0.34907010011923300,0.00000000000000000,0.61060613190991100,0.04032376797085630
NA0510,74660017865.53,35726999456.00,1538287122.63,45204504.29,2785960884.91,1757455069.70,29774948813.43,3031162014.57,0.03951111897997500,0.00116108398834949,0.07155779332608620,0.04514047822374130,0.76477370699160300,0.07785581849024450
NA0511,133054029565.40,33366188251.80,27087237266.13,437173730.57,59509923538.00,917338932.90,10434874156.18,1301293689.82,0.27172057202958500,0.00438542679642215,0.59696270632235400,0.00920211452883423,0.10467549521262900,0.01305368511017640
NA0512,55340741135.40,24119819138.00,6905637890.13,111453355.27,19805525767.00,303799572.60,3640511048.48,453994363.92,0.22118622540041600,0.00356982908075448,0.63436710064646300,0.00973064064620833,0.11660485391123200,0.01454135031492740
NA0513,3891689496.48,67039570.49,415891603.44,6712271.24,904609900.41,1450261087.80,931065416.44,116109646.66,0.10873978311313700,0.00175500277781530,0.23652096738633700,0.37918792984039800,0.24343807523731100,0.03035824164500260
NA0514,138884839458.20,121836422102.60,430860715.30,50296708.30,1945844748.60,206210324.40,13522212578.12,892992280.88,0.02527276909691200,0.00295022741730408,0.11413638627053200,0.01209556993466400,0.79316527136048600,0.05237977592010220
NA0515,5762857255.46,2513559592.60,6788817.26,0.00,3242508845.60,0.00,0.00,0.00,0.00208931835996096,0.00000000000000000,0.99791068164003900,0.00000000000000000,0.00000000000000000,0.00000000000000000
NA0516,71422600633.10,28812589072.00,5456698267.73,88068233.57,21492546857.40,893578072.40,13051515050.73,1627605079.27,0.12806141251347400,0.00206684369103681,0.50440133832353200,0.02097108260857120,0.30630160782793600,0.03819771503545020
NA0517,131711540951.30,2355719590.00,62647639609.79,1011099878.91,2312440880.60,13985812167.00,43921539723.65,5477289101.35,0.48430475683662800,0.00781642347652212,0.01787658921156080,0.10811892360017300,0.33954049583105600,0.04234281104406020
NA0518,246276843380.50,197606963809.00,4545083210.42,209634681.48,10678809557.10,1119306246.50,29297860990.63,2819184885.37,0.09338595555265500,0.00430727758787360,0.21941310829446300,0.02299792513058610,0.60197110098850900,0.05792463244591360
NA0519,13480045280.01,2975199166.30,938679040.76,15149784.90,402237422.95,1004744955.10,7241033063.30,903001846.70,0.08935676264090750,0.00144217104505545,0.03829065353228120,0.09564585185009950,0.68930405880522900,0.08596050212642720
NA0520,50988260666.95,43854062324.00,100214844.24,1617414.76,3151708414.66,119652904.29,3343988594.79,417016170.21,0.01404710654571630,0.00022671289478617,0.44177471148871400,0.01677173783768440,0.46872660865876900,0.05845312257432990
NA0521,25671912486.24,24892047103.00,0.00,0.00,150202582.00,0.00,590656486.27,39006314.97,0.00000000000000000,0.00000000000000000,0.19260065291802900,0.00000000000000000,0.75738261880214000,0.05001672827983160
NA0522,53441569505.21,26292240663.11,4112208686.97,219905330.13,6205827581.80,1536818508.20,14078976532.01,995592202.99,0.15146631104149600,0.00809984406662812,0.22858125215149800,0.05660613259127360,0.51857549090420900,0.03667096924489500
NA0523,141817544052.90,3385074008.80,33821674797.20,545864002.30,8131305878.60,6628431456.00,79403129894.88,9902064015.12,0.24431894328277800,0.00394317895307971,0.05873842947402180,0.04788205725064650,0.57358746737367100,0.07152992366580340
NA0524,24478777851.00,1034446030.60,3131794225.19,114109029.21,2449065828.00,8575124807.00,8283517726.14,890720204.86,0.13358428165828300,0.00486723315842817,0.10446302529590300,0.36576537444920400,0.35332709797826500,0.03799298745991630
NA0525,14544192385.84,4842972516.10,0.00,0.00,7742646089.30,35641290.64,1803810778.60,119121711.20,0.00000000000000000,0.00000000000000000,0.79811056684230300,0.00367389783125854,0.18593649075315000,0.01227904457328890
NA0526,4020677024.80,67888172.64,0.00,0.00,2443974215.47,0.00,1350322793.54,158491843.15,0.00000000000000000,0.00000000000000000,0.61829111214339000,0.00000000000000000,0.34161268007080700,0.04009620778580360
NA0527,52816998317.05,27956349495.00,1326176438.42,21403788.63,8665076635.50,947888610.50,12358874813.99,1541228535.01,0.05334440174565720,0.00086095052394135,0.34854587655872300,0.03812807209035010,0.49712599628651400,0.06199470279481400
NA0528,159729838404.70,96772044298.00,16628148025.02,268369543.68,39649238631.80,273249894.90,5458125787.73,680662223.57,0.26411579790803600,0.00426268975091885,0.62977490228776200,0.00434020757520347,0.08669499726244030,0.01081140521563990
NA0529,236161737576.00,9363476212.00,60636661735.89,978643756.11,31908289745.00,27556657879.00,93996109001.27,11721899246.73,0.26735946462383000,0.00431504082182914,0.14069018674613500,0.12150295030160300,0.41444810218543700,0.05168425532116530
NA0530,41562836498.83,19485602753.90,2161300140.38,34882244.95,15239197554.90,782411189.70,3431511761.67,427930853.33,0.09789723501383320,0.00158000976708733,0.69026752766975000,0.03543972939452520,0.15543214341612000,0.01938335473868420
NA0601,39813018846.76,38869373247.00,52612793.21,849142.75,455699358.90,0.00,386309151.67,48175153.23,0.05575482281219480,0.00089985344931390,0.48291366908922100,0.00000000000000000,0.40937948714016900,0.05105216750910160
NA0602,460018499770.60,433132237597.30,7934828199.42,926275534.58,452304950.20,478611617.10,16035288760.44,1058953111.56,0.29512574668341300,0.03445162918550660,0.01682290187027830,0.01780134456827900,0.59641197638722700,0.03938640130529620
NA0603,27285105187.70,21556192018.60,0.00,0.00,407329035.90,505766886.20,4281844601.32,533972645.68,0.00000000000000000,0.00000000000000000,0.07110057769718140,0.08828321729991500,0.74740958274891500,0.09320662225398870
NA0604,17262265099.10,16695398857.60,0.00,0.00,284281722.90,0.00,251251850.58,31332668.02,0.00000000000000000,0.00000000000000000,0.50149700597402700,0.00000000000000000,0.44322951728339600,0.05527347674257680
NA0605,482650871370.90,398732603961.00,10203116092.38,1191065083.62,1131186676.60,1521543669.30,65542969155.18,4328386732.82,0.12158396982321400,0.01419315627431370,0.01347962382343650,0.01813125695109980,0.78103339330206700,0.05157859982586910
NA0606,749349465559.80,743920108953.00,136781179.42,15967208.98,222333765.40,0.00,4741172550.11,313101902.89,0.02519288919941180,0.00294090260359677,0.04095029696917270,0.00000000000000000,0.87324758594178600,0.05766832528603280
NA0607,447174057505.70,435423463424.00,0.00,0.00,3401197449.00,322468820.10,7136910675.13,890017137.47,0.00000000000000000,0.00000000000000000,0.28944897809864100,0.02744276739183790,0.60736594469236700,0.07574230981715440
NA0608,368172609652.40,311743111949.40,35186198521.84,4107475804.96,7976011682.80,538862370.40,8086899250.55,534050072.45,0.62354264975092700,0.07278951562843960,0.14134472230781500,0.00954930297689593,0.14330978618870800,0.00946402314721448
NA0609,545940189970.48,531160086182.80,2865565709.73,334513028.25,742526888.30,206210324.40,9972701430.00,658586407.00,0.19387994501882000,0.02263265759547570,0.05023827294899890,0.01395188608701700,0.67473825443052400,0.04455898391916470
NA0610,265149292757.60,258101651835.20,1538788268.91,179631101.09,2452460237.00,0.00,2698551871.02,178209444.38,0.21834090099893900,0.02548811766434620,0.34798314272867900,0.00000000000000000,0.38290144187688100,0.02528639673115450
NA0611,16316922294.50,13944230661.00,0.00,0.00,0.00,0.00,2225708268.76,146983364.74,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.93805205755912800,0.06194794244087200
NA0612,616453576843.38,582779346007.00,0.00,0.00,32625358569.00,61099355.38,926582412.50,61190499.50,0.00000000000000000,0.00000000000000000,0.96885237639201400,0.00181442467615300,0.02751606761279720,0.00181713131903584
NA0613,263680647859.20,259880607395.00,376148243.49,43909824.71,983529901.20,0.00,2247997193.59,148455301.21,0.09898532582377460,0.01155509398421090,0.25882090216296100,0.00000000000000000,0.59157190950152200,0.03906676852753140
NA0614,344552581102.41,342007623230.00,0.00,0.00,823144093.30,0.00,1615150958.23,106662820.88,0.00000000000000000,0.00000000000000000,0.32344114699254600,0.00000000000000000,0.63464742412348600,0.04191142888396810
NA0615,1986577651.91,11880430.21,0.00,0.00,0.00,0.00,1852368791.87,122328429.83,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.93805205755912800,0.06194794244087200
NA0616,372823071923.00,369826657703.30,191493651.22,22354092.58,383568175.40,0.00,2250385291.86,148613008.64,0.06390760328252620,0.00746028116884661,0.12800906259162100,0.00000000000000000,0.75102610215559000,0.04959695080141580
NA0617,62560648297.30,62043849583.00,0.00,0.00,0.00,0.00,484784097.29,32014617.01,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.93805205755912800,0.06194794244087200
NA0701,74187346463.89,157840001.36,53587206973.85,882019745.15,8352791042.03,10458172996.00,666232384.60,83083320.90,0.72386281544336900,0.01191443503133980,0.11283056501609600,0.14127033254359700,0.00899955188732968,0.00112230007826820
NA0801,55173566508.96,0.00,34080563143.56,550042323.74,9291345028.50,11218520529.00,33095484.16,0.00,0.61769730144277800,0.00996930882925519,0.16840211022048800,0.20333143638951300,0.00059984311796525,0.00000000000000000
NA0802,395940988296.50,57706643952.00,294561737349.90,33773662821.10,1887291199.10,2353173784.70,5307948046.55,350531143.15,0.87088062544554500,0.09985284872992830,0.00557983312651937,0.00695722898649001,0.01569310785644910,0.00103635585506770
NA0803,282780545731.00,0.00,203830312131.33,3289713789.67,70657161486.00,5003358324.00,0.00,0.00,0.72080740775294800,0.01163345159112650,0.24986570877196700,0.01769343188395830,0.00000000000000000,0.00000000000000000
NA0804,407208070520.85,283433120.75,319961322499.66,5164007079.14,47396976334.00,34024703527.00,335756977.52,41870982.78,0.78629135002475900,0.01269032789986210,0.11647605472312000,0.08361426269097080,0.00082510850082828,0.00010289616045917
NA0805,248673523330.23,0.00,236374243271.10,3814955682.90,140867958.23,8343456418.00,0.00,0.00,0.95054045201749500,0.01534122182293540,0.00056647750972239,0.03355184864984670,0.00000000000000000,0.00000000000000000
NA0806,68741017812.94,0.00,32852931302.67,530228992.97,32909640291.00,2379480451.50,61115315.01,7621459.79,0.47792325961877600,0.00771342947540021,0.47874822541258600,0.03461514721785340,0.00088906619302766,0.00011087208235616
NA0807,29675617467.60,0.00,28762495412.05,464211513.95,0.00,448910541.60,0.00,0.00,0.96922988859313700,0.01564285947722360,0.00000000000000000,0.01512725192963960,0.00000000000000000,0.00000000000000000
NA0808,84317959026.60,4002007777.00,40945073392.12,1849933438.88,34334443315.00,1222835709.70,1782381968.79,181283425.11,0.50980001799239500,0.02303320087847250,0.42749220772219900,0.01522531565242580,0.02219212922293730,0.00225712853157107
NA0809,61254649575.01,0.00,25433692337.12,410486387.08,35309487194.00,100983656.81,0.00,0.00,0.41521243715510900,0.00670130985853183,0.57643766536875600,0.00164858761760345,0.00000000000000000,0.00000000000000000
NA0810,220017290321.61,0.00,204657260701.70,13016190459.30,937705384.70,1321273560.10,79603300.05,5256915.76,0.93018717030165400,0.05915985257466710,0.00426196224546403,0.00600531693744901,0.00036180474693204,0.00002389319383415
NA0811,640287062691.31,134927743.10,381221001262.15,18007843589.45,239208265135.00,1682778079.60,28671382.36,3575499.65,0.59551625379331000,0.02813056866694550,0.37367408788592500,0.00262871587507264,0.00004478838824467,0.00000558539050186
NA0812,74755061307.20,203664517.90,68356209764.01,3809766358.99,1064147106.20,1321273560.10,0.00,0.00,0.91690045670373500,0.05110254835005660,0.01427400628330990,0.01772298866289830,0.00000000000000000,0.00000000000000000
NA0813,47188220203.10,572806456.70,26480937459.00,427388371.30,18595419089.10,701793984.70,364428359.86,45446482.44,0.56807256078575400,0.00916839167448372,0.39891138133545100,0.01505497706226400,0.00781776521055238,0.00097492393149463
NA0814,51236052496.00,0.00,38747234389.56,625359937.64,2909008197.80,8954449971.00,0.00,0.00,0.75624940841388100,0.01220546679872120,0.05677658711172380,0.17476853767567400,0.00000000000000000,0.00000000000000000
NA0815,435700003936.49,37338494.95,145010879569.51,2340399154.49,280316705786.00,7900486092.00,83750616.87,10444222.67,0.33285128855955100,0.00537204433646551,0.64342604501558900,0.01813441159570770,0.00019223730539885,0.00002397318728713
NA1101,141137813723.15,138676867465.00,0.00,0.00,2100290341.00,0.00,326549192.58,34106724.57,0.00000000000000000,0.00000000000000000,0.85344827585909100,0.00000000000000000,0.13269253300207500,0.01385919113883340
NA1102,6641160489.00,3368101965.00,0.00,0.00,3273058524.00,0.00,0.00,0.00,0.00000000000000000,0.00000000000000000,1.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000
NA1103,119521370950.85,89917036065.40,0.00,0.00,29435463056.00,37338494.95,123385115.07,8148219.43,0.00000000000000000,0.00000000000000000,0.99429570601388500,0.00126125093147596,0.00416780567922773,0.00027523737541108
NA1104,129161902588.68,127794804512.00,0.00,0.00,1126943666.00,0.00,213526347.47,26628063.21,0.00000000000000000,0.00000000000000000,0.82433271264398600,0.00000000000000000,0.15618948714525300,0.01947780021076130
NA1105,104939840070.00,7429511894.00,0.00,0.00,97510328176.00,0.00,0.00,0.00,0.00000000000000000,0.00000000000000000,1.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000
NA1106,144416812462.80,118721987719.00,210451172.81,3396570.99,22615247512.00,0.00,2547980479.26,317749008.74,0.00819041090599072,0.00013218891448870,0.88014795732190900,0.00000000000000000,0.09916317798101320,0.01236626487659890
NA1107,96851812901.07,93935167284.00,0.00,0.00,2465189269.00,0.00,401399352.92,50056995.15,0.00000000000000000,0.00000000000000000,0.84521384928248400,0.00000000000000000,0.13762362851747600,0.01716252220004100
NA1108,162276493480.50,159530416896.70,0.00,0.00,2677339809.00,0.00,61115315.01,7621459.79,0.00000000000000000,0.00000000000000000,0.97496909765536000,0.00000000000000000,0.02225550276796230,0.00277539957667752
NA1109,128253487158.00,67257661241.00,0.00,0.00,60995825917.00,0.00,0.00,0.00,0.00000000000000000,0.00000000000000000,1.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000
NA1110,400024930983.00,374000000000.00,0.00,0.00,26024930983.00,0.00,0.00,0.00,0.00000000000000000,0.00000000000000000,1.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000
NA1111,233460610548.53,231605566231.00,0.00,0.00,774773770.30,21215053.95,967538870.91,91516622.37,0.00000000000000000,0.00000000000000000,0.41765782249968800,0.01143641353983820,0.52157183619039600,0.04933392777007780
NA1112,214433754905.00,207000000000.00,0.00,0.00,7433754905.00,0.00,0.00,0.00,0.00000000000000000,0.00000000000000000,1.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000
NA1113,132147667722.60,110000000000.00,0.00,0.00,22026317614.00,121350108.60,0.00,0.00,0.00000000000000000,0.00000000000000000,0.99452086286827500,0.00547913713172478,0.00000000000000000,0.00000000000000000
NA1114,783697598006.16,770411882620.00,0.00,0.00,12844442264.00,6788817.26,407568896.19,26915408.71,0.00000000000000000,0.00000000000000000,0.96678589678177600,0.00051098620335266,0.03067722620439710,0.00202589081047436
NA1115,976371565302.00,913813462812.00,0.00,0.00,62558102490.00,0.00,0.00,0.00,0.00000000000000000,0.00000000000000000,1.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000
NA1116,209355297522.00,208223262243.00,0.00,0.00,1132035279.00,0.00,0.00,0.00,0.00000000000000000,0.00000000000000000,1.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000
NA1117,89686216277.20,80174234688.00,0.00,0.00,7511826303.22,143413764.68,1650868014.97,205873506.33,0.00000000000000000,0.00000000000000000,0.78972254443269800,0.01507717012854960,0.17355668737285800,0.02164359806589470
